,ri
0,0.0
1,0.0
2,4.890666508949149e-05
3,9.488802168112605e-05
4,0.00010782523815830542
5,4.31990896314103e-05
6,3.43453728060647e-06
7,6.507431202297867e-06
8,3.973238163649509e-05
9,6.040060699239307e-05
10,1.926270593207096e-05
11,2.1236233850554018e-05
12,1.848171185947795e-06
13,0.00010404790555874895
14,0.00019326824710264563
15,0.00017966212513769925
16,0.00010216864510340844
17,4.317801054332015e-05
18,7.184797406172622e-05
19,0.00012885843299781822
20,0.000137992825673849
21,2.9835261310402518e-06
22,9.385087965556516e-05
23,0.0001478662814406026
24,0.00016701112805237128
25,4.684442233680448e-05
26,0.00010656971696188602
27,9.420248556986046e-05
28,7.888031954194224e-05
29,0.00016392460247207445
30,6.402049393505718e-05
31,0.00014747309896756083
32,0.00015773305769463955
33,0.00020149149971749144
34,0.00017271343260245834
35,0.00016633867833336686
36,0.00023252497018765006
37,0.000258533674979272
38,0.00022140403590305426
39,0.00026729183387779376
40,0.0001648550994884791
41,0.00019257507726256102
42,0.0002764523084606229
43,0.0002466810841384623
44,0.0002771848283552151
45,0.0002989823957315947
46,0.0003121547583197172
47,0.00031501468029513025
48,0.00030753989661544493
49,0.00029245278582074583
50,0.0002644328661184831
51,0.0002267527806677793
52,0.0002040788339596585
53,0.00021123191049625634
54,0.0002401936414915662
55,0.000263132723959562
56,0.00027955437413172983
57,0.00029094071680937277
58,0.000301451816126825
59,0.000310647187755684
60,0.00030955888157149075
61,0.0002809654779916989
62,0.00023131775050155582
63,0.00022502996621436675
64,0.0002718433083695509
65,0.00033645614330987477
66,0.0003598777864925018
67,0.00033931270280949846
68,0.0003200333571661565
69,0.00032569326725798083
70,0.0003560161648039019
71,0.00038287121383947116
72,0.00040884215893675614
73,0.0004259083593666493
74,0.00041083119968273217
75,0.0003575270978437245
76,0.00031062056058254144
77,0.0002955500804113409
78,0.0003139352801278926
79,0.00034439017756797603
80,0.00039719622404040433
81,0.0004509285871539316
82,0.0004374488761031193
83,0.0003353223982636636
84,0.00024603766985228746
85,0.00024097128217614224
86,0.0003336228485076043
87,0.00041556701963769635
88,0.00048122708403094906
89,0.0005283867157535725
90,0.000544040403718774
91,0.0005183170095417631
92,0.0004870109967772205
93,0.00048088856450891494
94,0.0005106501103534657
95,0.0005096218289059983
96,0.00045319939428328126
97,0.00036006858427411537
98,0.000327596882943363
99,0.0003751712351596246
100,0.0004448082905121409
101,0.0004926767684822451
102,0.0005149599864158731
103,0.0005295235960812629
104,0.0005355937736582477
105,0.0005349240048321024
106,0.0005445883963947111
107,0.0005673709874219169
108,0.0005966104407418808
109,0.0006337058189161371
110,0.0006929181087890352
111,0.0007202604896197477
112,0.0007018273064649048
113,0.0006358391734878822
114,0.000579994357679138
115,0.0005422101263566889
116,0.0005138653642298594
117,0.00048586639184298704
118,0.00045388388530072046
119,0.0004346078566943058
120,0.0004357393752362781
121,0.00045774882402624764
122,0.00045459491261357814
123,0.0004098660782534698
124,0.00035827034130975297
125,0.0003437201361086586
126,0.00039705645410083697
127,0.0004221243472543762
128,0.00038700796783759
129,0.0002849580090417726
130,0.00020566742201466983
131,0.00014330549198213175
132,0.00010860065233864263
133,0.00011978729121771647
134,0.0002127927808454367
135,0.00028200384686653427
136,0.00029309620010692074
137,0.0002356064974931249
138,0.00020213082450608474
139,0.00020530354760762967
140,0.0002223963752106654
141,0.0002202198537200031
142,0.000175183670897205
143,0.00015364124273105646
144,0.00018577792333215017
145,0.0002910272778415171
146,0.00034180098033246626
147,0.0003106394177102789
148,0.00024471644406139
149,0.00021438136890044806
150,0.00024437478925787667
151,0.00026816916742563733
152,0.00026204223670999203
153,0.0002158423646309129
154,0.0001866720692589404
155,0.00017938144928701403
156,0.0001862815676787577
157,0.00019419011073526683
158,0.000195745437543281
159,0.00021099340190952384
160,0.00025152227681444627
161,0.0003298100281568118
162,0.00038660751514662536
163,0.0004245172486059682
164,0.00044064604531242996
165,0.0004254967741544902
166,0.00035258494001633655
167,0.00029194468846566055
168,0.0002670853142499219
169,0.00028501017285536927
170,0.0003193866258430543
171,0.00038944412698582314
172,0.0004644815002114549
173,0.0004851652702020493
174,0.0004217970965701225
175,0.0003544164896665582
176,0.00030830645021768865
177,0.00028350146631978554
178,0.00028200825443615
179,0.00031377442655634884
180,0.00036326684401611443
181,0.00040480632465117927
182,0.0004516441129141291
183,0.0004673123413151764
184,0.00042889582822774685
185,0.00030908522687381516
186,0.00022680712554675283
187,0.00019139898319694905
188,0.00018760392944120556
189,0.00019154434211654466
190,0.00021502255668238407
191,0.00022299212413058343
192,0.00019328269666076735
193,0.00010424979042269493
194,6.04095130093486e-05
195,7.572736234537511e-05
196,0.00012690488000307825
197,0.0001755963466420525
198,0.00022924660173191325
199,0.0002648910261642106
200,0.00026802385394490377
201,0.000225474812673523
202,0.0002081179852821627
203,0.0002333434149703183
204,0.00027050876899208223
205,0.00025717332632817707
206,0.00016812710650353338
207,8.900405256069098e-05
208,6.154325805555977e-05
209,0.00010328353302188212
210,0.00010726502242848547
211,5.2849304269069455e-05
212,1.981072132743907e-05
213,3.23618756012549e-05
214,4.014616608957582e-05
215,0.00010128672223050104
216,0.00010346883270119153
217,3.0736681999001833e-05
218,9.098864029818923e-06
219,6.558459044344083e-05
220,0.00014312687181553896
221,0.00012517761254118796
222,2.429803160214062e-05
223,0.00013946381795395778
224,0.0001387937764946403
225,5.527878390458595e-06
226,7.725937901717406e-05
227,9.920557691121456e-05
228,8.602544427768695e-05
229,7.237824558147629e-05
230,5.605974162608935e-05
231,5.0673873311095614e-05
232,7.323576778548001e-05
233,0.00012586764709979334
234,0.00012599964699395563
235,5.3687969345335705e-05
236,3.362209517600696e-05
237,3.375965678688025e-05
238,6.582977854288997e-05
239,0.0001407007092169498
240,0.00011510363507634893
241,3.109499468933099e-06
242,1.869582886507918e-05
243,9.199374792602741e-05
244,0.0002443925104140637
245,0.0003347166982329636
246,0.00036131883456254067
247,0.00034195074682167757
248,0.00024142944222186978
249,8.299249111570936e-05
250,7.35131265992379e-05
251,0.0002450159770398127
252,0.0004476149581412689
253,0.0004499967269716665
254,0.0001606993066071747
255,0.00031080645096705705
256,0.0004054534649240396
257,0.0004476233188918802
258,0.00028013849070297124
259,0.00038338008365521075
260,0.0003781241704855885
261,0.0003684208378182303
262,0.000509764961321355
263,0.0003727714271010059
264,0.0005117247394401914
265,0.0005405234357985806
266,0.0006197338232342216
267,0.0005621682377208557
268,0.0005638290281276137
269,0.0006100189945347728
270,0.0006847145766403053
271,0.0007128566814425344
272,0.0006353429811146456
273,0.0005178930649591351
274,0.0004918525075252386
275,0.0005577888401995608
276,0.0006588880362465135
277,0.0007751629034302384
278,0.0008896211249104837
279,0.0009484253738024603
280,0.0009049531057325978
281,0.0008274930232618902
282,0.0008240564821274687
283,0.0008898960300256926
