,ri
0,0.0
1,6.355436249745457e-05
2,0.00035379386558495677
3,0.0007735145649653055
4,0.0015241074636502287
5,0.002191773414944473
6,0.003025268967940711
7,0.0036718865702255674
8,0.004113504042953109
9,0.00388749865022528
10,0.0034789390165529638
11,0.0027810758508886612
12,0.0019054835998736492
13,0.0013475155694297706
14,0.000829010500513564
15,0.0006508262636947608
16,0.0006814350853340517
17,0.0007978296456092371
18,0.0008738032719818109
19,0.0007356554050356794
20,0.00039638467567080577
21,0.00040945801924881464
22,0.0002883712277763752
23,0.00015352446946388852
24,7.309420892789769e-05
25,3.597850889882298e-05
26,3.842890139472213e-05
27,1.4025815633092762e-05
28,8.7002226044072e-05
29,6.563669192298204e-05
30,3.83555637966406e-05
31,9.239253950306452e-05
32,4.80572113028511e-05
33,2.2901956800898036e-05
34,2.2584771689195413e-05
35,7.877237245936021e-05
36,3.065099075818778e-05
37,0.0002000241735274831
38,0.00026056802762369085
39,0.00017838866537345552
40,0.00015839637777644223
41,0.00014377561087891303
42,0.00017716851108537404
43,0.00022833936178677413
44,0.0002707179511981747
45,0.0003082686348558705
46,0.00034733190647399785
47,0.00039469470239501445
48,0.00042032573456452144
49,0.00048257972977599285
50,0.0005324172112722731
51,0.0006065152285739118
52,0.0007328360327494325
53,0.0008939683612943039
54,0.0010307209804369343
55,0.0011803466398428134
56,0.0014613474390119947
57,0.0018439538134432329
58,0.0024205651780394126
59,0.002962338433386937
60,0.0038160082428954282
61,0.004749666912271456
62,0.005577911493245056
63,0.006929344665492345
64,0.008179228182396112
65,0.00919099872748878
66,0.010051185499306791
67,0.01049066151417035
68,0.010236250177905606
69,0.009635440614462438
70,0.008346756924573658
71,0.007111816859998977
72,0.00590128813166571
73,0.004582701036159187
74,0.003696916692450794
75,0.002885933031905658
76,0.00235737658681239
77,0.001840835590444804
78,0.0015618185733037278
79,0.0012696026219479284
80,0.0011016888573804557
81,0.0009719253113349949
82,0.0008101645712465626
83,0.0008367819941102661
84,0.000625638007273671
85,0.0005461134660739871
86,0.0005124932193134733
87,0.00037305690244104683
88,0.0003876900450582523
89,0.00030612534355193774
90,0.0003061959309900912
91,0.00026459747027828294
92,0.000250994262554135
93,0.0002722245804787621
94,0.00021333540593926898
95,0.0003166997084753185
96,0.00031466688192849607
97,0.00031999531678910726
98,0.00033406192646113293
99,0.0003568680860245369
100,0.00037833858458288105
101,0.00039619949823564986
102,0.000354045505218374
103,0.00030092249932804117
104,0.0002657071598092541
105,0.00018425429814001394
106,9.092899606134996e-05
107,0.00015029624006833713
108,4.197110738206007e-05
109,4.647082738434999e-05
110,2.168776119266069e-05
111,5.812004647961314e-06
112,2.7763781193715515e-05
113,7.030829692077554e-05
114,1.0941511273776382e-05
115,0.00011950315771386639
116,8.996919024645793e-05
117,7.651586623838912e-05
118,0.0001350745632265274
119,1.5876214904687384e-05
120,0.00011168857827829128
121,8.577611307614641e-05
122,9.735245293331604e-05
123,4.086462637100497e-05
124,0.0001433475026501121
125,0.00013910400588111954
126,7.083449418701052e-05
127,0.00011320437475863893
128,6.397330352649532e-06
129,0.00010153590454387937
130,2.855582725299605e-06
131,2.140311964010675e-05
132,4.729358356282716e-06
133,6.554089468548804e-06
134,6.559635624403719e-05
135,0.0001260572471824152
136,0.00013797093999075988
137,0.0002911310132641808
138,0.0003073143293608346
139,0.00047344644865491425
140,0.00045812347425575446
141,0.0005858564855543326
142,0.0007370080253602956
143,0.0007717760055307853
144,0.0006887789290619409
145,0.0007456146508551513
146,0.000563214418866636
147,0.0005585652735082549
148,0.0004229658880954566
149,0.00039691637325689683
150,0.0003190973895725965
151,0.00026034113942962614
152,0.00022604114480689416
153,0.00014931259953406863
154,0.00019244564948573293
155,0.00018010339008859931
156,0.00018837357935225593
157,0.00012971037628685145
158,0.00018654288956014572
159,0.000146649069643745
160,0.00015524423613890042
161,0.00016130788042027896
162,0.0001749564657832399
163,0.00017352409082071
164,0.00020279404293502493
165,0.0002480955939899625
166,0.0002108840967233938
167,0.00026671005146301904
168,0.0003802801974920896
169,0.0004250876364799529
170,0.0004208413895510322
171,0.0004949659917319755
172,0.00047878542579524966
173,0.00046396939754282847
174,0.0004954353523596972
175,0.0005717949178421751
176,0.0005229607863596478
