,r6c9
0,0.00021181992965335001
1,0.00018358126415708769
2,0.00016959473255371223
3,0.00014958167295442857
4,0.00012032406349026264
5,0.00011212843279939269
6,0.00010370982299473369
7,9.910746347865339e-05
8,0.00010093932418134089
9,0.0001020424137950923
10,9.862942754510499e-05
11,9.158871600619085e-05
12,8.464066916865539e-05
13,8.317855931617441e-05
14,8.517385197432734e-05
15,0.000110993054976066
16,0.00013426009451795174
17,0.0001521754654043034
18,0.00024546028504129853
19,0.00027008905972273137
20,0.00027595166120651193
21,0.00020294440782509093
22,0.00020263077267082836
23,0.00020921446566624593
24,0.0004448653080782816
25,0.0005319699498410636
26,0.0006682811280810468
27,0.0011377960278719603
28,0.0012665690720183203
29,0.0013972348225539536
30,0.0014818428915619082
31,0.0014118715693587948
32,0.0012635807070461697
33,0.0010253663060815453
34,0.0009139900153436153
35,0.0007402955779843995
36,0.0006057191016205686
37,0.0006075707471259343
38,0.0006751003796827908
39,0.0007401687939457011
40,0.000762450144016891
41,0.0008194399625209131
42,0.0008698889775049814
43,0.0009085993223631472
44,0.001116044741095188
45,0.0012059534937710805
46,0.0012503943047176241
47,0.0013096202294676856
48,0.0013112147815943186
49,0.0013060303821467115
50,0.0012244083701798167
51,0.0011874945594615254
52,0.001137681113193156
53,0.0009493262156711909
54,0.0008843062425993014
55,0.0007872577909664037
56,0.0005876257334510011
57,0.0005260384908527691
58,0.00043092124494315985
59,0.00030466384568547406
60,0.0002815399232330811
61,0.00024202398107873283
62,0.0001972030690987075
63,0.0001775671584100601
64,0.00013617975297722368
65,0.00010609841500878054
66,0.00010346988692789931
67,0.0001422756254257442
68,0.00016525711302321948
69,0.00016562880912963083
70,0.00012039933247806995
71,9.41497814859644e-05
72,7.967444529474343e-05
73,6.943293513964181e-05
74,6.614886332628248e-05
75,6.382579119332648e-05
76,2.4077001364017325e-05
77,1.0827441867132175e-05
78,0.0
79,2.3822485766779628e-05
80,4.560410712750165e-05
81,7.206054004808684e-05
82,0.00011462386426961488
83,0.00011204541829339805
84,0.00010508020146302429
85,8.676571574166816e-05
86,7.161468834040523e-05
87,5.369646677872856e-05
88,4.63591810223057e-05
89,6.207511133270127e-05
90,0.00012382853257801525
91,0.00018073613293907842
92,0.00018307762286937445
93,0.00012212478994892012
94,6.924518367733344e-05
95,5.017357482125993e-05
96,2.6242611981705916e-05
97,1.9423561753290037e-05
98,2.003682647075886e-05
99,5.8951866809719514e-05
100,7.81747694254351e-05
101,9.132118367760259e-05
102,0.00013510729797846399
103,0.00014750123285616328
104,0.00015797467486873478
105,0.00021387101591156942
106,0.00022972022797434891
107,0.00024765474961637596
108,0.00027522169557302244
109,0.00026790809020406354
110,0.00025915765824091104
111,0.00024870277858839623
112,0.00024773394462322516
113,0.00025101807476890877
114,0.0002597579485813691
115,0.00026304692791853077
116,0.00027680067550526447
117,0.00029628040012759545
118,0.00030719295773248985
119,0.00036043571062070094
120,0.00040274318165943397
121,0.000411666936711297
122,0.00039490400204883784
123,0.0003786887318255967
124,0.0003689303680228868
125,0.00034240846087259496
126,0.00033464417489398047
127,0.0003330743759623403
128,0.0003915282597198004
129,0.0004192227987591208
130,0.0004426155317788599
131,0.0004995400434415842
132,0.0005031963642503415
133,0.0005127249240573232
134,0.0005808592852836579
135,0.0005931993109489833
136,0.0006561212732120632
137,0.000883461413010768
138,0.0009287030506838444
139,0.0011822255781437324
140,0.0018165062653991363
141,0.002221059701975587
142,0.003361665217479242
143,0.004902844028265274
144,0.005566132518074268
145,0.0077958792726745985
146,0.009626852563176842
147,0.009881999924848221
148,0.008187804014666247
149,0.006690226080081088
150,0.005934533101783418
151,0.003809237982345513
152,0.0027914378352351184
153,0.002284011844876005
154,0.001323326601062363
155,0.001083290227992108
156,0.0009662701073482754
157,0.0007044014923799192
158,0.0006707157164008715
159,0.0006403132133359595
160,0.0005622074992377033
161,0.000545258839527157
162,0.0005277493271997326
163,0.0005151937762771841
164,0.0005369282734893195
165,0.0005645509623222724
166,0.0005930975083621989
167,0.0005846786322577988
168,0.0005534850921520787
169,0.0005012297533424113
170,0.0004752499056558319
171,0.0004096222619363708
172,0.00034896166635192547
173,0.0003345401658236261
174,0.0003295838457638993
175,0.00033316702291040284
176,0.00033785544543046776
177,0.000383851903379547
178,0.00040941944298108574
179,0.0004203706774531566
180,0.0004318144396370739
181,0.0004332974502149582
182,0.0004327813866783644
183,0.0004048953400822904
184,0.000397057631460741
185,0.0003918148236032275
186,0.00047360960069747017
187,0.0005190261846195845
188,0.0005746699720602272
189,0.0006860796643942696
190,0.0006944860624536528
191,0.0007161440935972396
192,0.0007728745868770789
193,0.0008018990268240253
194,0.0008631105078064634
195,0.0009519780792179665
196,0.0009792270353855346
197,0.0010533513400957108
198,0.0011481619355128412
199,0.0012009582685872562
200,0.0013752533006294915
201,0.0015125749722589236
202,0.0015530633878082397
203,0.0015655258352688833
204,0.0015617603822899882
205,0.0015573013326136897
206,0.001579578193632099
207,0.0015735895689660236
208,0.0015584654682728794
209,0.0013362310046459026
210,0.0012380110624085814
211,0.0011556328859860378
212,0.000846317468592307
213,0.0007756832122048497
214,0.0006941397713425534
215,0.0005167891653458611
216,0.0004864190494018567
217,0.0004512396615790363
218,0.0004103407640000481
219,0.000417903220136702
220,0.0004269557120920322
221,0.0004303943772456367
222,0.00041594023597762845
223,0.0003860927015734077
224,0.0003525490535705283
225,0.00034242134470769374
226,0.00032252309833969377
227,0.0003063527440061375
228,0.0003007277579771608
229,0.0002925123855988088
230,0.000289540632658134
231,0.00029011492707147347
232,0.00031459510142493256
233,0.0003214994674963448
234,0.0003203140532197379
235,0.0002548933878039008
236,0.00023044429189833553
237,0.00021379711646528837
238,0.00019700392254366316
239,0.00019705117426250667
240,0.00019796537620172055
241,0.0002078049588893129
242,0.00021168316571482617
243,0.00021899414866538106
244,0.00024074268114197256
245,0.0002472156593859332
246,0.0002526951899600704
247,0.0002523367454360195
248,0.0002448591273245405
249,0.00023888200427109763
250,0.000241954296776927
251,0.0002544716958232174
252,0.0002828287886186799
253,0.00030841938216924383
254,0.00031542524648487904
255,0.00031840734707264096
256,0.0003096082963853067
257,0.00029541340425584095
258,0.0002458172205334826
259,0.0002242077573903174
260,0.00021859402696373605
261,0.00023554058417442076
262,0.0002448759371786812
263,0.0002516847954819538
264,0.00027618686728270473
265,0.0002840553905885947
266,0.00029167092914033076
267,0.00034195592884569086
268,0.0003505564467354796
269,0.00035428687495793487
270,0.0003269583585724439
271,0.0003164398231370267
272,0.00031493654841692996
273,0.00034000283581986243
274,0.0003561309626230261
275,0.0003751879047038287
276,0.00038990578416316
277,0.00038790501080271405
278,0.0003890557553892028
279,0.000394466864683164
280,0.00040026844548338614
281,0.00039976635634273605
282,0.00038526788250828553
283,0.0003645697985270774
284,0.0003211040504234612
285,0.0003150407096585651
286,0.00033032763362205185
287,0.0003848303393525298
288,0.00039754696357569296
289,0.0003972191866370779
290,0.0003660816709245333
291,0.00035960701118792105
292,0.0003559594148659236
293,0.000369600200638622
294,0.00037121308940457875
295,0.00037242627493991234
296,0.00036894492574207323
297,0.0003613842956607876
298,0.00033528740289747437
299,0.0002526751211043349
300,0.00023175879560854323
301,0.00021955709110118077
302,0.00022868127601922202
303,0.00024065759203418448
304,0.0002630382287936511
305,0.00028631072113976174
306,0.0002924140829514804
307,0.0002954384871552753
308,0.0002923754314461841
309,0.0002867258697553753
310,0.0002590585947371792
311,0.0002357336413420493
312,0.000221301854035175
313,0.00021188863752277136
314,0.000225223183665449
315,0.00024481978090372907
316,0.0003086913376097243
317,0.00032003918116304414
318,0.0003228731937328106
319,0.00032125021093856786
320,0.0003217177064747402
321,0.00032297126812321793
322,0.00033655379765729066
323,0.0003484470991662584
324,0.00036889093029930696
325,0.00042180633740086494
326,0.00042922478878222196
327,0.0004299764388232104
328,0.00041757275483879467
329,0.0004161129757430963
330,0.00042478820973170585
331,0.0004425325730690015
332,0.0004494955758072412
333,0.0004524094275756119
334,0.0004545615099128279
335,0.0004599727967399499
336,0.0005294434247058197
337,0.0005959100394195074
338,0.0006345295633849791
339,0.0007103089590296243
340,0.0007419037494406546
341,0.0007518825079815698
342,0.0007962597874184235
343,0.0008181809227063305
344,0.0008343866822245283
345,0.0008808264404761494
346,0.0008918945932155536
347,0.0009009632406885174
348,0.0009091660589362121
349,0.0009033429205378916
350,0.0008909801959898628
351,0.0008393124412187156
352,0.0008124705939507644
353,0.0007646499066887245
354,0.0006754721594834065
355,0.0006571252739602027
356,0.0006278210924755803
357,0.0005912979561585908
358,0.0005772346414631652
